control/mA	<Ewe>/V	
2.0000000E-002	1.1384089E+000
2.0000000E-002	1.1383466E+000
2.0000000E-002	1.1382798E+000
2.0000000E-002	1.1382219E+000
2.0000000E-002	1.1381634E+000
2.0000000E-002	1.1381048E+000
2.0000000E-002	1.1380560E+000
2.0000000E-002	1.1379772E+000
2.0000000E-002	1.1379316E+000
2.0000000E-002	1.1378703E+000
2.0000000E-002	1.1378143E+000
2.0000000E-002	1.1377455E+000
2.0000000E-002	1.1377001E+000
2.0000000E-002	1.1376480E+000
2.0000000E-002	1.1375800E+000
2.0000000E-002	1.1375157E+000
2.0000000E-002	1.1374744E+000
2.0000000E-002	1.1374096E+000
2.0000000E-002	1.1373461E+000
2.0000000E-002	1.1373000E+000
2.0000000E-002	1.1372262E+000
2.0000000E-002	1.1371701E+000
2.0000000E-002	1.1371063E+000
2.0000000E-002	1.1370573E+000
2.0000000E-002	1.1370027E+000
2.0000000E-002	1.1369418E+000
2.0000000E-002	1.1368824E+000
2.0000000E-002	1.1368315E+000
2.0000000E-002	1.1367800E+000
2.0000000E-002	1.1367252E+000
2.0000000E-002	1.1366681E+000
2.0000000E-002	1.1365858E+000
2.0000000E-002	1.1365567E+000
2.0000000E-002	1.1364903E+000
2.0000000E-002	1.1364477E+000
2.0000000E-002	1.1363841E+000
2.0000000E-002	1.1363238E+000
2.0000000E-002	1.1362715E+000
2.0000000E-002	1.1362261E+000
2.0000000E-002	1.1361560E+000
2.0000000E-002	1.1361146E+000
2.0000000E-002	1.1360347E+000
2.0000000E-002	1.1359874E+000
2.0000000E-002	1.1359407E+000
2.0000000E-002	1.1358889E+000
2.0000000E-002	1.1357741E+000
2.0000000E-002	1.1358157E+000
2.0000000E-002	1.1357594E+000
2.0000000E-002	1.1357269E+000
2.0000000E-002	1.1356529E+000
2.0000000E-002	1.1356168E+000
2.0000000E-002	1.1355519E+000
2.0000000E-002	1.1355056E+000
2.0000000E-002	1.1354431E+000
2.0000000E-002	1.1353761E+000
2.0000000E-002	1.1353339E+000
2.0000000E-002	1.1352849E+000
2.0000000E-002	1.1352298E+000
2.0000000E-002	1.1351858E+000
2.0000000E-002	1.1351404E+000
2.0000000E-002	1.1350622E+000
2.0000000E-002	1.1350305E+000
2.0000000E-002	1.1349633E+000
2.0000000E-002	1.1349059E+000
2.0000000E-002	1.1348562E+000
2.0000000E-002	1.1348058E+000
2.0000000E-002	1.1347588E+000
2.0000000E-002	1.1346974E+000
2.0000000E-002	1.1346587E+000
2.0000000E-002	1.1346077E+000
2.0000000E-002	1.1345525E+000
2.0000000E-002	1.1344895E+000
2.0000000E-002	1.1344492E+000
2.0000000E-002	1.1343989E+000
2.0000000E-002	1.1343510E+000
2.0000000E-002	1.1343002E+000
2.0000000E-002	1.1342368E+000
2.0000000E-002	1.1341904E+000
2.0000000E-002	1.1341387E+000
2.0000000E-002	1.1340914E+000
2.0000000E-002	1.1340292E+000
2.0000000E-002	1.1339782E+000
2.0000000E-002	1.1339389E+000
2.0000000E-002	1.1338762E+000
2.0000000E-002	1.1338468E+000
2.0000000E-002	1.1337903E+000
2.0000000E-002	1.1337417E+000
2.0000000E-002	1.1336789E+000
2.0000000E-002	1.1336290E+000
2.0000000E-002	1.1335903E+000
2.0000000E-002	1.1335236E+000
2.0000000E-002	1.1334797E+000
2.0000000E-002	1.1334246E+000
2.0000000E-002	1.1333745E+000
2.0000000E-002	1.1333385E+000
2.0000000E-002	1.1332927E+000
2.0000000E-002	1.1332924E+000
2.0000000E-002	1.1332228E+000
2.0000000E-002	1.1331894E+000
2.0000000E-002	1.1331296E+000
2.0000000E-002	1.1330990E+000
2.0000000E-002	1.1330359E+000
2.0000000E-002	1.1329830E+000
2.0000000E-002	1.1329288E+000
2.0000000E-002	1.1328771E+000
2.0000000E-002	1.1328422E+000
2.0000000E-002	1.1327983E+000
2.0000000E-002	1.1327487E+000
2.0000000E-002	1.1326888E+000
2.0000000E-002	1.1326406E+000
2.0000000E-002	1.1326170E+000
2.0000000E-002	1.1325513E+000
2.0000000E-002	1.1324972E+000
2.0000000E-002	1.1324570E+000
2.0000000E-002	1.1324047E+000
2.0000000E-002	1.1323754E+000
2.0000000E-002	1.1323177E+000
2.0000000E-002	1.1322643E+000
2.0000000E-002	1.1322063E+000
2.0000000E-002	1.1321821E+000
2.0000000E-002	1.1321151E+000
2.0000000E-002	1.1320721E+000
2.0000000E-002	1.1320237E+000
2.0000000E-002	1.1319765E+000
2.0000000E-002	1.1319283E+000
2.0000000E-002	1.1318856E+000
2.0000000E-002	1.1318413E+000
2.0000000E-002	1.1317946E+000
2.0000000E-002	1.1317433E+000
2.0000000E-002	1.1317083E+000
2.0000000E-002	1.1316475E+000
2.0000000E-002	1.1316081E+000
2.0000000E-002	1.1315558E+000
2.0000000E-002	1.1315169E+000
2.0000000E-002	1.1314659E+000
2.0000000E-002	1.1314158E+000
2.0000000E-002	1.1313815E+000
2.0000000E-002	1.1313425E+000
2.0000000E-002	1.1312871E+000
2.0000000E-002	1.1312411E+000
2.0000000E-002	1.1311998E+000
2.0000000E-002	1.1311489E+000
2.0000000E-002	1.1311170E+000
2.0000000E-002	1.1310599E+000
2.0000000E-002	1.1310258E+000
2.0000000E-002	1.1309726E+000
2.0000000E-002	1.1309208E+000
2.0000000E-002	1.1307725E+000
2.0000000E-002	1.1308836E+000
2.0000000E-002	1.1308315E+000
2.0000000E-002	1.1308185E+000
2.0000000E-002	1.1307496E+000
2.0000000E-002	1.1307191E+000
2.0000000E-002	1.1306500E+000
2.0000000E-002	1.1306243E+000
2.0000000E-002	1.1305766E+000
2.0000000E-002	1.1305178E+000
2.0000000E-002	1.1304702E+000
2.0000000E-002	1.1304334E+000
2.0000000E-002	1.1303941E+000
2.0000000E-002	1.1303344E+000
2.0000000E-002	1.1303117E+000
2.0000000E-002	1.1302676E+000
2.0000000E-002	1.1302168E+000
2.0000000E-002	1.1301717E+000
2.0000000E-002	1.1301426E+000
2.0000000E-002	1.1301022E+000
2.0000000E-002	1.1300268E+000
2.0000000E-002	1.1299999E+000
2.0000000E-002	1.1299530E+000
2.0000000E-002	1.1299067E+000
2.0000000E-002	1.1298676E+000
2.0000000E-002	1.1298600E+000
2.0000000E-002	1.1297767E+000
2.0000000E-002	1.1297526E+000
2.0000000E-002	1.1296983E+000
2.0000000E-002	1.1296587E+000
2.0000000E-002	1.1296077E+000
2.0000000E-002	1.1295744E+000
2.0000000E-002	1.1295272E+000
2.0000000E-002	1.1295002E+000
2.0000000E-002	1.1294545E+000
2.0000000E-002	1.1294034E+000
2.0000000E-002	1.1293821E+000
