Ewe/V	<I>/mA	
1.2475593E+000	1.322766298255365E+000
1.2485632E+000	1.346736220996718E+000
1.2495271E+000	1.371137051929690E+000
1.2505493E+000	1.395717305771154E+000
1.2515420E+000	1.420464653217673E+000
1.2525432E+000	1.445305697589643E+000
1.2535921E+000	1.470432934720844E+000
1.2545521E+000	1.495495493264009E+000
1.2555552E+000	1.520754752972096E+000
1.2565541E+000	1.546474737410001E+000
1.2575629E+000	1.572218909496423E+000
1.2586064E+000	1.598160098824234E+000
1.2595527E+000	1.624233420659500E+000
1.2605231E+000	1.650358255795954E+000
1.2615390E+000	1.676531742405047E+000
1.2625793E+000	1.703090823173117E+000
1.2635466E+000	1.729673971124241E+000
1.2645681E+000	1.756736317507059E+000
1.2655679E+000	1.783679188852133E+000
1.2665384E+000	1.810930570574847E+000
1.2675577E+000	1.838094237152819E+000
1.2685547E+000	1.865233841366205E+000
1.2695314E+000	1.892797800942480E+000
1.2705666E+000	1.920547886162375E+000
1.2715497E+000	1.948257311942083E+000
1.2725633E+000	1.976264970058793E+000
1.2735776E+000	2.004191204162140E+000
1.2745639E+000	2.032173366587850E+000
1.2755746E+000	2.060563744145046E+000
1.2765957E+000	2.089035918364139E+000
1.2775111E+000	2.117639335645308E+000
1.2785228E+000	2.146328493496604E+000
1.2795187E+000	2.175016404938406E+000
1.2805684E+000	2.203926534416967E+000
1.2815510E+000	2.232812648846048E+000
1.2826124E+000	2.261794287719830E+000
1.2835861E+000	2.291195110635424E+000
1.2845552E+000	2.320311961402005E+000
1.2855556E+000	2.349759570172991E+000
1.2865186E+000	2.379070796427271E+000
1.2875729E+000	2.408527323955038E+000
1.2885587E+000	2.438341066809230E+000
1.2895479E+000	2.468261456200603E+000
1.2905446E+000	2.498087408439235E+000
1.2915753E+000	2.528217978217967E+000
1.2925549E+000	2.558170721078795E+000
1.2935927E+000	2.588553268116080E+000
1.2945738E+000	2.618657885714857E+000
1.2955588E+000	2.648880004849019E+000
1.2965745E+000	2.679643474119246E+000
1.2975515E+000	2.709864867959715E+000
1.2986016E+000	2.740601845676935E+000
1.2995446E+000	2.771150029790235E+000
1.3004895E+000	2.801733875541608E+000
1.3015881E+000	2.832731161095396E+000
1.3025534E+000	2.863914610796911E+000
1.3035535E+000	2.894991048440659E+000
1.3045791E+000	2.926248191384900E+000
1.3056043E+000	2.957358571721507E+000
1.3065431E+000	2.988791261704602E+000
1.3075846E+000	3.020345514357231E+000
1.3085902E+000	3.051614500345696E+000
1.3095956E+000	3.083313736543715E+000
1.3105744E+000	3.115084153217792E+000
1.3115321E+000	3.146468336282133E+000
1.3125619E+000	3.178124816340656E+000
1.3135504E+000	3.209991800418649E+000
1.3145919E+000	3.241876176222664E+000
1.3155878E+000	3.274062764448644E+000
1.3165793E+000	3.306009316153808E+000
1.3175211E+000	3.337996610067840E+000
1.3185848E+000	3.370155174310511E+000
1.3195161E+000	3.402310990084317E+000
1.3205075E+000	3.434655235231329E+000
1.3215002E+000	3.467099926941705E+000
1.3225514E+000	3.499708507471894E+000
1.3235526E+000	3.532307451341701E+000
1.3245274E+000	3.564702610107240E+000
1.3254880E+000	3.597266798536637E+000
1.3265476E+000	3.630052006095980E+000
1.3275297E+000	3.662875748917358E+000
1.3285416E+000	3.696030969691378E+000
1.3295530E+000	3.728928326343655E+000
1.3305545E+000	3.761852898126037E+000
1.3315471E+000	3.794936258641499E+000
1.3325485E+000	3.827769196966059E+000
1.3335299E+000	3.861054788938830E+000
1.3345793E+000	3.894333747678068E+000
1.3355169E+000	3.927569476182235E+000
1.3365680E+000	3.960829813328999E+000
1.3374901E+000	3.994004103653602E+000
1.3385330E+000	4.027421916930031E+000
1.3395131E+000	4.060950279539962E+000
1.3405620E+000	4.094434117615350E+000
1.3415593E+000	4.128075722178522E+000
1.3425220E+000	4.161858105368889E+000
1.3435518E+000	4.195453156149034E+000
1.3445359E+000	4.229062893121665E+000
1.3455192E+000	4.262763046083004E+000
1.3465331E+000	4.296809343805577E+000
1.3475195E+000	4.330857837923276E+000
1.3485471E+000	4.364747917537237E+000
1.3495196E+000	4.399007377542070E+000
1.3505460E+000	4.433017253637187E+000
1.3515803E+000	4.466808346968111E+000
1.3525910E+000	4.501216443791954E+000
1.3535306E+000	4.535433807441983E+000
1.3545798E+000	4.569521042470207E+000
1.3555033E+000	4.603755064055214E+000
1.3565555E+000	4.638300104341269E+000
1.3574737E+000	4.672828748991165E+000
1.3585210E+000	4.707202807551639E+000
1.3595452E+000	4.741699664467056E+000
1.3605442E+000	4.776354753511569E+000
1.3615422E+000	4.810822325870561E+000
1.3625538E+000	4.845635815127565E+000
1.3635277E+000	4.880034494122956E+000
1.3645363E+000	4.914441642070582E+000
1.3655311E+000	4.949373342924652E+000
1.3665035E+000	4.984069923026695E+000
1.3675143E+000	5.018870451924769E+000
1.3684995E+000	5.054100105957140E+000
1.3695303E+000	5.089041819715725E+000
1.3705018E+000	5.124043621413449E+000
1.3715328E+000	5.158990489483685E+000
1.3724968E+000	5.193911697081973E+000
1.3735490E+000	5.229346884689107E+000
1.3745053E+000	5.264559813252248E+000
1.3755554E+000	5.299538776312289E+000
1.3765016E+000	5.334522400448378E+000
1.3775314E+000	5.369753948482533E+000
1.3785259E+000	5.405022641581677E+000
1.3794838E+000	5.440624829423939E+000
1.3805126E+000	5.475983103927323E+000
1.3815435E+000	5.511562869189291E+000
1.3825250E+000	5.546889171762487E+000
1.3835067E+000	5.582239435035348E+000
1.3845078E+000	5.618017171482125E+000
1.3855323E+000	5.653693038759030E+000
1.3865149E+000	5.689296782937184E+000
1.3875262E+000	5.725022583997145E+000
1.3885379E+000	5.760510684242348E+000
1.3895009E+000	5.795933465230505E+000
1.3904920E+000	5.831723033607233E+000
1.3914958E+000	5.867755029511002E+000
1.3925012E+000	5.903988105301963E+000
1.3935143E+000	5.939786625151726E+000
1.3945482E+000	5.975882876622151E+000
1.3955313E+000	6.011782534290944E+000
1.3964784E+000	6.047713744126761E+000
1.3975294E+000	6.083893698798555E+000
1.3985624E+000	6.119923913695089E+000
1.3994904E+000	6.155947874643005E+000
1.4005383E+000	6.192180184279970E+000
1.4015756E+000	6.228297897511027E+000
1.4025565E+000	6.264375375917453E+000
1.4035071E+000	6.300770759380244E+000
1.4045154E+000	6.337030069695572E+000
1.4055474E+000	6.373452987124864E+000
1.4065580E+000	6.409720637292835E+000
1.4075307E+000	6.445966147098837E+000
1.4085041E+000	6.482414470102796E+000
1.4095404E+000	6.518794832586451E+000
1.4105681E+000	6.555272363345907E+000
1.4115077E+000	6.591702127012525E+000
1.4125482E+000	6.628182687118709E+000
1.4134995E+000	6.664693053685056E+000
1.4145241E+000	6.700844790119163E+000
1.4154987E+000	6.736938665263907E+000
1.4165328E+000	6.773875045397915E+000
1.4175233E+000	6.810602122626314E+000
1.4185309E+000	6.847269258599169E+000
1.4195329E+000	6.884110131989019E+000
1.4205173E+000	6.920599351259042E+000
1.4215449E+000	6.957149207524395E+000
1.4224899E+000	6.993752077931447E+000
1.4234909E+000	7.030518535285758E+000
1.4244722E+000	7.067425001437968E+000
1.4254903E+000	7.103948462239202E+000
1.4265317E+000	7.140801724122525E+000
1.4275208E+000	7.177794699500282E+000
1.4284937E+000	7.214483140953007E+000
1.4295247E+000	7.251512995112246E+000
1.4305035E+000	7.288367475444247E+000
1.4315161E+000	7.325241356161456E+000
1.4325155E+000	7.362155439091395E+000
1.4334975E+000	7.398895086614999E+000
1.4345136E+000	7.435840921607451E+000
1.4355025E+000	7.472956297524867E+000
1.4364948E+000	7.509920836373510E+000
1.4374980E+000	7.547362089494982E+000
1.4385237E+000	7.584330147423671E+000
1.4395369E+000	7.621345069133136E+000
1.4404931E+000	7.658444457043380E+000
1.4415039E+000	7.695512798164994E+000
1.4424955E+000	7.733863874357588E+000
1.4435263E+000	7.771567107463397E+000
1.4444808E+000	7.808717987074260E+000
1.4454914E+000	7.846149320099613E+000
1.4464842E+000	7.883374511722565E+000
1.4475396E+000	7.920735126382368E+000
1.4484985E+000	7.958222823157296E+000
1.4491583E+000	7.978868514933481E+000
1.2479852E+000	0.000000000000000E+000
1.1848347E+000	0.000000000000000E+000
7.9953617E-001	-1.533876060037053E+001
7.9968649E-001	-1.284562440382103E+001
8.0069518E-001	-1.034425247391336E+001
8.0167305E-001	-8.487913084543738E+000
8.0267495E-001	-6.989192976635888E+000
8.0369860E-001	-5.687875100341785E+000
8.0469561E-001	-4.545382988662404E+000
8.0570304E-001	-3.580693153499737E+000
8.0672932E-001	-2.804229535224458E+000
8.0768746E-001	-2.198651371815181E+000
8.0867064E-001	-1.733886925778155E+000
8.0968666E-001	-1.379586323977463E+000
8.1068361E-001	-1.108649718754689E+000
8.1167734E-001	-9.005700100539933E-001
8.1265098E-001	-7.396396240620700E-001
8.1366485E-001	-6.136775592177293E-001
8.1464636E-001	-5.141804873375171E-001
8.1566119E-001	-4.346706104722200E-001
8.1667578E-001	-3.702031125371565E-001
8.1768227E-001	-3.176925563044390E-001
8.1870890E-001	-2.741625517915045E-001
8.1971467E-001	-2.378150751148289E-001
8.2067734E-001	-2.072115862349269E-001
8.2167107E-001	-1.810168199792352E-001
8.2267970E-001	-1.584302311554091E-001
8.2367682E-001	-1.389675724762851E-001
8.2469368E-001	-1.216643872014052E-001
8.2570446E-001	-1.066344645256578E-001
8.2669812E-001	-9.347855216082213E-002
8.2767701E-001	-8.118369413499082E-002
8.2866031E-001	-7.024147855952090E-002
8.2970279E-001	-6.014681174873865E-002
8.3066249E-001	-5.107100859290736E-002
8.3170825E-001	-4.275909067372215E-002
8.3269364E-001	-3.516221700802163E-002
8.3370543E-001	-2.804695883113262E-002
8.3467788E-001	-2.146918269781317E-002
8.3568949E-001	-1.515364928932832E-002
8.3670998E-001	-9.406838817572122E-003
8.3764017E-001	-3.957245550949270E-003
8.3869326E-001	9.138313235561892E-004
8.3969730E-001	5.658691059090420E-003
8.4067118E-001	1.025451447973358E-002
8.4168398E-001	1.475960222287249E-002
8.4267890E-001	1.898487968844947E-002
8.4366792E-001	2.299494085075823E-002
8.4463340E-001	2.671066938625982E-002
8.4567922E-001	3.051659193226741E-002
8.4665376E-001	3.386161958005773E-002
8.4773576E-001	3.712723813865665E-002
8.4871352E-001	4.064695228585302E-002
8.4971148E-001	4.361480908059728E-002
8.5066175E-001	4.647810407016677E-002
8.5163802E-001	4.925150660307098E-002
8.5263336E-001	5.202360936153316E-002
8.5366535E-001	5.473661204470559E-002
8.5466009E-001	5.736315091427768E-002
8.5570538E-001	5.984475095843974E-002
8.5663205E-001	6.243641517457965E-002
8.5766256E-001	6.478482267086516E-002
8.5868067E-001	6.711265444861170E-002
8.5966814E-001	6.943039620208594E-002
8.6068332E-001	7.148907920634517E-002
8.6164933E-001	7.362495361544315E-002
8.6264515E-001	7.583941545447254E-002
8.6364317E-001	7.769662271150302E-002
8.6466146E-001	7.954949762778951E-002
8.6565393E-001	8.146865760259225E-002
8.6661261E-001	8.334006615143608E-002
8.6767113E-001	8.534856905100573E-002
8.6861730E-001	8.718479788620614E-002
8.6966288E-001	8.905713693946327E-002
8.7068313E-001	9.091888014871241E-002
8.7169814E-001	9.258094089382363E-002
8.7267834E-001	9.436554544272935E-002
8.7367505E-001	9.593433502939019E-002
8.7467623E-001	9.751338597868575E-002
8.7566781E-001	9.916333071972008E-002
8.7664157E-001	1.005958299222658E-001
8.7761724E-001	1.019542169822656E-001
8.7865543E-001	1.035541087027870E-001
8.7966514E-001	1.048738356519178E-001
8.8068831E-001	1.065882571841537E-001
8.8168228E-001	1.079081161266566E-001
8.8265491E-001	1.092540881482460E-001
8.8366878E-001	1.106247287264721E-001
8.8465059E-001	1.119350729650046E-001
8.8566691E-001	1.134059530568821E-001
8.8665634E-001	1.147198342526006E-001
8.8768613E-001	1.159145124964081E-001
8.8866371E-001	1.173272707739257E-001
8.8966632E-001	1.183731679650459E-001
8.9061445E-001	1.194987470503734E-001
8.9168566E-001	1.208543163669329E-001
8.9264393E-001	1.220356996077863E-001
8.9370918E-001	1.234175342044322E-001
8.9463717E-001	1.246623969489029E-001
8.9563519E-001	1.259076878282742E-001
8.9663911E-001	1.271128080859327E-001
8.9767253E-001	1.282761940213084E-001
8.9867049E-001	1.294865201770108E-001
8.9963883E-001	1.306289774302365E-001
9.0061617E-001	1.316159185364849E-001
9.0165609E-001	1.328409186885391E-001
9.0265292E-001	1.336750107882818E-001
9.0366060E-001	1.345277988835496E-001
9.0464568E-001	1.358490270159107E-001
9.0563852E-001	1.370631031356246E-001
9.0664285E-001	1.380918347403461E-001
9.0762699E-001	1.392746826437414E-001
9.0868646E-001	1.402677273073667E-001
9.0964514E-001	1.413206923591931E-001
9.1066873E-001	1.423858442964652E-001
9.1164446E-001	1.432759712699396E-001
9.1265732E-001	1.444083418488042E-001
9.1365147E-001	1.453591158879695E-001
9.1462576E-001	1.464384031754467E-001
9.1564178E-001	1.471324525477868E-001
9.1665143E-001	1.480466691996740E-001
9.1763568E-001	1.491437078203655E-001
9.1865480E-001	1.501641303761241E-001
9.1964322E-001	1.511840787082657E-001
9.2061579E-001	1.521523778449299E-001
9.2166036E-001	1.529686864325925E-001
9.2263728E-001	1.537547209289536E-001
9.2359179E-001	1.548943052938432E-001
9.2465240E-001	1.558181760038608E-001
9.2560786E-001	1.568632857103180E-001
9.2667806E-001	1.577964711452825E-001
9.2766446E-001	1.585971744870454E-001
9.2862099E-001	1.593697539904495E-001
9.2963171E-001	1.603562227343664E-001
9.3062538E-001	1.613714689570492E-001
9.3165314E-001	1.624669923569559E-001
9.3260235E-001	1.634079549480609E-001
9.3360353E-001	1.644753941948804E-001
9.3459201E-001	1.653453583127975E-001
9.3564409E-001	1.662144953059775E-001
9.3662614E-001	1.672587418124136E-001
9.3759841E-001	1.680871132981097E-001
9.3860620E-001	1.691418310264108E-001
9.3964356E-001	1.701067399979055E-001
9.4065219E-001	1.708884806669995E-001
9.4163376E-001	1.716341937905819E-001
9.4261736E-001	1.725667695548645E-001
9.4358772E-001	1.734177364731240E-001
9.4461757E-001	1.746835918081264E-001
9.4563633E-001	1.755704542071905E-001
9.4664013E-001	1.765912704015582E-001
9.4764233E-001	1.775339795540507E-001
9.4860643E-001	1.783371360723325E-001
9.4967276E-001	1.793565365168783E-001
9.5062256E-001	1.803041606267186E-001
9.5162904E-001	1.811528270515090E-001
9.5260054E-001	1.821453594993332E-001
9.5359957E-001	1.828826812017804E-001
9.5460391E-001	1.837542726582968E-001
9.5562738E-001	1.848129267221461E-001
9.5667410E-001	1.857978242318524E-001
9.5760953E-001	1.868642799095879E-001
9.5863026E-001	1.878340740041242E-001
9.5963836E-001	1.887065506056631E-001
9.6061844E-001	1.896102387265901E-001
9.6164614E-001	1.905107512550602E-001
9.6259010E-001	1.914879926758437E-001
9.6362084E-001	1.924760531657319E-001
9.6458602E-001	1.933030086704637E-001
9.6563071E-001	1.943533010379566E-001
9.6659607E-001	1.950715701653762E-001
9.6760970E-001	1.957220658216454E-001
9.6863526E-001	1.969038956944331E-001
9.6958548E-001	1.978513673243540E-001
9.7061545E-001	1.988650086141981E-001
9.7159427E-001	1.998819967271448E-001
9.7262192E-001	2.006128281354901E-001
9.7359347E-001	2.016163914382054E-001
9.7463685E-001	2.025233720383519E-001
9.7564983E-001	2.033789105282553E-001
9.7663188E-001	2.045455234687008E-001
9.7763091E-001	2.053001590301200E-001
9.7857696E-001	2.061861281954771E-001
9.7963649E-001	2.068013301892151E-001
9.8058152E-001	2.075810465590004E-001
9.8160058E-001	2.085608052672678E-001
9.8260498E-001	2.095455401870119E-001
9.8360091E-001	2.104575245106877E-001
9.8461908E-001	2.114360782564905E-001
9.8560858E-001	2.123140183292205E-001
9.8660856E-001	2.130748951873882E-001
9.8762894E-001	2.140862616666022E-001
9.8862064E-001	2.148633272853815E-001
9.8965251E-001	2.159216973989728E-001
9.9060243E-001	2.167315162077568E-001
9.9165165E-001	2.175131475177015E-001
9.9261254E-001	2.180713313207230E-001
9.9359256E-001	2.187986203433430E-001
9.9459553E-001	2.196248955797482E-001
9.9562567E-001	2.206044685192694E-001
9.9661940E-001	2.213098501655661E-001
9.9758989E-001	2.222813930881984E-001
9.9859315E-001	2.230263526207099E-001
9.9966520E-001	2.238471487108600E-001
1.0006591E+000	2.246501082132082E-001
1.0016359E+000	2.253983117716043E-001
1.0026286E+000	2.261068537121738E-001
1.0036001E+000	2.269401661312527E-001
1.0046203E+000	2.274916982404935E-001
1.0056204E+000	2.279779707924239E-001
1.0066451E+000	2.287434991364643E-001
1.0075765E+000	2.294018336733630E-001
1.0085815E+000	2.302250493879594E-001
1.0096252E+000	2.307799048848507E-001
1.0105945E+000	2.314759647123124E-001
1.0115958E+000	2.320951764632477E-001
1.0125819E+000	2.326244108564727E-001
1.0136352E+000	2.333993735488784E-001
1.0146024E+000	2.340432913728963E-001
1.0156302E+000	2.345946186440733E-001
1.0166270E+000	2.353509714776258E-001
1.0175921E+000	2.355990553308542E-001
1.0186421E+000	2.360356514513198E-001
1.0196294E+000	2.367008524627008E-001
1.0206126E+000	2.370826262186641E-001
1.0216160E+000	2.377758042194179E-001
1.0226309E+000	2.382654005264575E-001
1.0236182E+000	2.387147749819452E-001
1.0245931E+000	2.392290168950786E-001
1.0255898E+000	2.396116608061103E-001
1.0266039E+000	2.400420524935982E-001
1.0276399E+000	2.405411267628399E-001
1.0285754E+000	2.408645984710382E-001
1.0296179E+000	2.412014681077199E-001
1.0306053E+000	2.412843931690194E-001
1.0315753E+000	2.414493660435690E-001
1.0326257E+000	2.419476436869212E-001
1.0336206E+000	2.423870558924381E-001
1.0346239E+000	2.426027541752072E-001
1.0356045E+000	2.428838147122108E-001
1.0366665E+000	2.431702980340855E-001
1.0376010E+000	2.432766711157736E-001
1.0386477E+000	2.435939868789614E-001
1.0395623E+000	2.436698559069177E-001
1.0406044E+000	2.441127819522304E-001
1.0416330E+000	2.442296205886763E-001
1.0425696E+000	2.443888435338772E-001
1.0436052E+000	2.443200640326748E-001
1.0446240E+000	2.444869332678632E-001
1.0456219E+000	2.446735551361159E-001
1.0466135E+000	2.448626407432681E-001
1.0476476E+000	2.450062380913565E-001
